captcha_text,chr_acc_beam_1,chr_acc_beam_2,chr_acc_beam_3,chr_acc_beam_4,chr_acc_beam_5,filename,med_b1,med_b2,med_b3,med_b4,med_b5,predicted_beam_1,predicted_beam_2,predicted_beam_3,predicted_beam_4,predicted_beam_5
mciiacb,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/mciiacb-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,mciiach,mciiach,mciiach,mciiach,mciiach
vmubm06i,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/vmubm06i-0.png,0.75,0.75,0.75,0.75,0.75,onubm06i,onubm06i,onubm06i,onubm06i,onubm06i
ns7hb,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/ns7hb-0.png,0.6,0.6,0.6,0.6,0.6,n47ab,n47ab,n47ab,n47ab,n47ab
3yyklwn,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/3yyklwn-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,344klwn,344klwn,344klwn,344klwn,344klwn
88do,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/88do-0.png,0.75,0.75,0.75,0.75,0.75,88po,88po,88po,88po,88po
hcwgu,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/hcwgu-0.png,1.0,1.0,1.0,1.0,1.0,hcwgu,hcwgu,hcwgu,hcwgu,hcwgu
iu0q5,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/iu0q5-0.png,1.0,1.0,1.0,1.0,1.0,iu0q5,iu0q5,iu0q5,iu0q5,iu0q5
kqs6ioi,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/kqs6ioi-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,kqs6ioj,kqs6ioj,kqs6ioj,kqs6ioj,kqs6ioj
wwm1m,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/wwm1m-0.png,0.8,0.8,0.8,0.8,0.8,wwmim,wwmim,wwmim,wwmim,wwmim
thy7,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/thy7-0.png,1.0,1.0,1.0,1.0,1.0,thy7,thy7,thy7,thy7,thy7
thulcgw,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/thulcgw-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,thul5w,thul5w,thul5w,thul5w,thul5w
ii1n,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/ii1n-0.png,0.5,0.5,0.5,0.5,0.5,1i1m,1i1m,1i1m,1i1m,1i1m
uqvtzje,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/uqvtzje-0.png,1.0,1.0,1.0,1.0,1.0,uqvtzje,uqvtzje,uqvtzje,uqvtzje,uqvtzje
akf8o1,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/akf8o1-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,nkf8oi,nkf8oi,nkf8oi,nkf8oi,nkf8oi
6i4pw,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/6i4pw-0.png,1.0,1.0,1.0,1.0,1.0,6i4pw,6i4pw,6i4pw,6i4pw,6i4pw
qavk,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/qavk-0.png,0.75,0.75,0.75,0.75,0.75,qavb,qavb,qavb,qavb,qavb
kirtl,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/kirtl-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,kiritl,kiritl,kiritl,kiritl,kiritl
f48b3,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/f48b3-0.png,1.0,1.0,1.0,1.0,1.0,f48b3,f48b3,f48b3,f48b3,f48b3
05pb,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/05pb-0.png,1.0,1.0,1.0,1.0,1.0,05pb,05pb,05pb,05pb,05pb
4cyx,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/4cyx-0.png,1.0,1.0,1.0,1.0,1.0,4cyx,4cyx,4cyx,4cyx,4cyx
c3mh,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/c3mh-0.png,1.0,1.0,1.0,1.0,1.0,c3mh,c3mh,c3mh,c3mh,c3mh
exz3r1y4,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/exz3r1y4-0.png,1.0,1.0,1.0,1.0,1.0,exz3r1y4,exz3r1y4,exz3r1y4,exz3r1y4,exz3r1y4
iw8j,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/iw8j-0.png,1.0,1.0,1.0,1.0,1.0,iw8j,iw8j,iw8j,iw8j,iw8j
ldiw,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ldiw-0.png,1.0,1.0,1.0,1.0,1.0,ldiw,ldiw,ldiw,ldiw,ldiw
fyqrwuqw,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/fyqrwuqw-0.png,1.0,1.0,1.0,1.0,1.0,fyqrwuqw,fyqrwuqw,fyqrwuqw,fyqrwuqw,fyqrwuqw
1c3bi3zm,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/1c3bi3zm-0.png,0.625,0.625,0.625,0.625,0.625,1c36132m,1c36132m,1c36132m,1c36132m,1c36132m
wcqsal,1,1,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/wcqsal-0.png,0.16666666666666663,0.1666666666666666,0.5,0.5,0.5,wt0571,wt0571,wco5a1,wco5a1,wco5a1
ttch14bl,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/ttch14bl-0.png,1.0,1.0,1.0,1.0,1.0,ttch14bl,ttch14bl,ttch14bl,ttch14bl,ttch14bl
9kt2e50,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/9kt2e50-0.png,1.0,1.0,1.0,1.0,1.0,9kt2e50,9kt2e50,9kt2e50,9kt2e50,9kt2e50
d0ughk,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/d0ughk-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,doughk,doughk,doughk,doughk,doughk
yn7g85,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/yn7g85-0.png,1.0,1.0,1.0,1.0,1.0,yn7g85,yn7g85,yn7g85,yn7g85,yn7g85
df4i,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/df4i-0.png,1.0,1.0,1.0,1.0,1.0,df4i,df4i,df4i,df4i,df4i
jxm8lv,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/jxm8lv-0.png,1.0,1.0,1.0,1.0,1.0,jxm8lv,jxm8lv,jxm8lv,jxm8lv,jxm8lv
8jqv6j,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/8jqv6j-0.png,1.0,1.0,1.0,1.0,1.0,8jqv6j,8jqv6j,8jqv6j,8jqv6j,8jqv6j
yxoc6,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/yxoc6-0.png,0.4,0.4,0.4,0.4,0.4,yk8c1,yk8c1,yk8c1,yk8c1,yk8c1
ssut,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/ssut-0.png,0.5,0.5,0.5,0.5,0.5,w9ut,wuut,wuut,wuut,wuut
vy4gui26,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/vy4gui26-0.png,1.0,1.0,1.0,1.0,1.0,vy4gui26,vy4gui26,vy4gui26,vy4gui26,vy4gui26
lrn2uv4x,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/lrn2uv4x-0.png,0.875,0.875,0.875,0.875,0.875,1rn2uv4x,1rn2uv4x,1rn2uv4x,1rn2uv4x,1rn2uv4x
4orw5,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/4orw5-0.png,0.6,0.6,0.6,0.6,0.6,40tw5,40tw5,40tw5,40tw5,40tw5
a0sp1ytr,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/a0sp1ytr-0.png,1.0,1.0,1.0,1.0,1.0,a0sp1ytr,a0sp1ytr,a0sp1ytr,a0sp1ytr,a0sp1ytr
3b84c7sq,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/3b84c7sq-0.png,0.75,0.75,0.75,0.75,0.75,9b84c7jq,9b84c7jq,9b84c7jq,9b84c7jq,9b84c7jq
xfd22z6t,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/xfd22z6t-0.png,1.0,1.0,1.0,1.0,1.0,xfd22z6t,xfd22z6t,xfd22z6t,xfd22z6t,xfd22z6t
ff9w4m3,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ff9w4m3-0.png,1.0,1.0,1.0,1.0,1.0,ff9w4m3,ff9w4m3,ff9w4m3,ff9w4m3,ff9w4m3
l3b8m5,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/l3b8m5-0.png,1.0,1.0,1.0,1.0,1.0,l3b8m5,l3b8m5,l3b8m5,l3b8m5,l3b8m5
txch1ms,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/txch1ms-0.png,1.0,1.0,1.0,1.0,1.0,txch1ms,txch1ms,txch1ms,txch1ms,txch1ms
kj65qc76,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/kj65qc76-0.png,0.875,0.875,0.875,0.875,0.875,ki65qc76,ki65qc76,ki65qc76,ki65qc76,ki65qc76
72cr,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/72cr-0.png,1.0,1.0,1.0,1.0,1.0,72cr,72cr,72cr,72cr,72cr
0u0y5,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0u0y5-0.png,1.0,1.0,1.0,1.0,1.0,0u0y5,0u0y5,0u0y5,0u0y5,0u0y5
1gbu5qus,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/1gbu5qus-0.png,0.75,0.75,0.75,0.75,0.75,1gbusqu9,1gbusqu9,1gbusqu9,1gbusqu9,1gbusqu9
t1jut,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/t1jut-0.png,0.8,0.8,0.8,0.8,0.8,t7jut,t7jut,t7jut,t7jut,t7jut
frg4r,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/frg4r-0.png,1.0,1.0,1.0,1.0,1.0,frg4r,frg4r,frg4r,frg4r,frg4r
y6ttxt,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/y6ttxt-0.png,1.0,1.0,1.0,1.0,1.0,y6ttxt,y6ttxt,y6ttxt,y6ttxt,y6ttxt
thhonbv,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/thhonbv-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,thh0nbv,thh0nbv,thh0nbv,thh0nbv,thh0nbv
d1p4,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/d1p4-0.png,0.75,0.75,0.75,0.75,0.75,d1r4,d1r4,d1r4,d1r4,d1r4
hw6ta6,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/hw6ta6-0.png,1.0,1.0,1.0,1.0,1.0,hw6ta6,hw6ta6,hw6ta6,hw6ta6,hw6ta6
2p6wwybk,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/2p6wwybk-0.png,1.0,1.0,1.0,1.0,1.0,2p6wwybk,2p6wwybk,2p6wwybk,2p6wwybk,2p6wwybk
lf1u,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/lf1u-0.png,1.0,1.0,1.0,1.0,1.0,lf1u,lf1u,lf1u,lf1u,lf1u
rsin,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/rsin-0.png,1.0,1.0,1.0,1.0,1.0,rsin,rsin,rsin,rsin,rsin
yogyk,5,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/yogyk-0.png,1.0,0.8,0.8,0.8,0.8,yogyk,y0gyk,y0gyk,y0gyk,y0gyk
d4ag,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/d4ag-0.png,1.0,1.0,1.0,1.0,1.0,d4ag,d4ag,d4ag,d4ag,d4ag
6vt9,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/6vt9-0.png,1.0,1.0,1.0,1.0,1.0,6vt9,6vt9,6vt9,6vt9,6vt9
0pglswc,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/0pglswc-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0pgl8wc,0pgl8wc,0pgl8wc,0pgl8wc,0pgl8wc
esay1v9,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/esay1v9-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,esay1uq,esay1uq,esay1uq,esay1uq,esay1uq
kgi2zx9p,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/kgi2zx9p-0.png,1.0,1.0,1.0,1.0,1.0,kgi2zx9p,kgi2zx9p,kgi2zx9p,kgi2zx9p,kgi2zx9p
4fxwgg4,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/4fxwgg4-0.png,1.0,1.0,1.0,1.0,1.0,4fxwgg4,4fxwgg4,4fxwgg4,4fxwgg4,4fxwgg4
qhcf4,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/qhcf4-0.png,1.0,1.0,1.0,1.0,1.0,qhcf4,qhcf4,qhcf4,qhcf4,qhcf4
ehk38v,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ehk38v-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,ehks8u,ehks8u,ehks8u,ehks8u,ehks8u
6ud6o,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/6ud6o-0.png,1.0,1.0,1.0,1.0,1.0,6ud6o,6ud6o,6ud6o,6ud6o,6ud6o
p45r8m7,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/p45r8m7-0.png,1.0,1.0,1.0,1.0,1.0,p45r8m7,p45r8m7,p45r8m7,p45r8m7,p45r8m7
atwip0,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/atwip0-0.png,1.0,1.0,1.0,1.0,1.0,atwip0,atwip0,atwip0,atwip0,atwip0
0iqk95h,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/0iqk95h-0.png,1.0,1.0,1.0,1.0,1.0,0iqk95h,0iqk95h,0iqk95h,0iqk95h,0iqk95h
1avc,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/1avc-0.png,1.0,1.0,1.0,1.0,1.0,1avc,1avc,1avc,1avc,1avc
1ghx0spj,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/1ghx0spj-0.png,0.875,0.875,0.875,0.875,0.875,1ghxospj,1ghxospj,1ghxospj,1ghxospj,1ghxospj
t7zyxx,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/t7zyxx-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,t7zyx,t7zyx,t7zyx,t7zyx,t7zyx
1ewq,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/1ewq-0.png,0.75,0.75,0.75,0.75,0.75,1ewo,1ewo,1ewo,1ewo,1ewo
viv1ed3y,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/viv1ed3y-0.png,0.875,0.875,0.875,0.875,0.875,viv1ed3v,viv1ed3v,viv1ed3v,viv1ed3v,viv1ed3v
6uc8lxm,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/6uc8lxm-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,6vcblxm,6vcblxm,6vcblxm,6vcblxm,6vcblxm
6s82khq,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/6s82khq-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,6s82hhq,6s82hhq,6s82hhq,6s82hhq,6s82hhq
rhrchlxw,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/rhrchlxw-0.png,1.0,1.0,1.0,1.0,1.0,rhrchlxw,rhrchlxw,rhrchlxw,rhrchlxw,rhrchlxw
s0ho4qfp,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/s0ho4qfp-0.png,1.0,1.0,1.0,1.0,1.0,s0ho4qfp,s0ho4qfp,s0ho4qfp,s0ho4qfp,s0ho4qfp
b9opk,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/b9opk-0.png,1.0,1.0,1.0,1.0,1.0,b9opk,b9opk,b9opk,b9opk,b9opk
3lsrj,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/3lsrj-0.png,1.0,1.0,1.0,1.0,1.0,3lsrj,3lsrj,3lsrj,3lsrj,3lsrj
rvbzj,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/rvbzj-0.png,0.8,0.8,0.8,0.8,0.8,rv8zj,rv8zj,rv8zj,rv8zj,rv8zj
3r677,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/3r677-0.png,1.0,1.0,1.0,1.0,1.0,3r677,3r677,3r677,3r677,3r677
x8ob9,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/x8ob9-0.png,0.8,0.8,0.8,0.8,0.8,x8obq,x8obq,x8obq,x8obq,x8obq
0scs,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/0scs-0.png,0.75,0.75,0.75,0.75,0.75,oscs,oscs,oscs,oscs,oscs
o2b2gfg,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/o2b2gfg-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,02b2gfg,02b2gfg,02b2gfg,02b2gfg,02b2gfg
1hiqbpx3,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/1hiqbpx3-0.png,0.875,0.875,0.875,0.875,0.875,ihiqbpx3,ihiqbpx3,ihiqbpx3,ihiqbpx3,ihiqbpx3
mubcp,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/mubcp-0.png,0.4,0.4,0.4,0.4,0.4,mw6cn,mw6cn,mw6cn,mw6cn,mw6cn
m8gte,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/m8gte-0.png,0.8,0.8,0.8,0.8,0.8,m8gt2,m8gt2,m8gt2,m8gt2,m8gt2
ukna,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/ukna-0.png,0.75,0.75,0.75,0.75,0.75,uknr,uknr,uknr,uknr,uknr
j5nf05,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/j5nf05-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,5nf05,5nf05,5nf05,5nf05,5nf05
efzjeuuy,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/efzjeuuy-0.png,1.0,1.0,1.0,1.0,1.0,efzjeuuy,efzjeuuy,efzjeuuy,efzjeuuy,efzjeuuy
wemep,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/wemep-0.png,1.0,1.0,1.0,1.0,1.0,wemep,wemep,wemep,wemep,wemep
9ecqisn,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/9ecqisn-0.png,1.0,1.0,1.0,1.0,1.0,9ecqisn,9ecqisn,9ecqisn,9ecqisn,9ecqisn
g399jxe2,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/g399jxe2-0.png,1.0,1.0,1.0,1.0,1.0,g399jxe2,g399jxe2,g399jxe2,g399jxe2,g399jxe2
cwtje,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/cwtje-0.png,1.0,1.0,1.0,1.0,1.0,cwtje,cwtje,cwtje,cwtje,cwtje
0col7w,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0col7w-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ocol7w,ocol7w,ocol7w,ocol7w,ocol7w
o3837ix,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/o3837ix-0.png,1.0,1.0,1.0,1.0,1.0,o3837ix,o3837ix,o3837ix,o3837ix,o3837ix
jgep,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/jgep-0.png,0.75,0.75,0.75,0.75,0.75,jged,jged,jged,jged,jged
sshbp,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/sshbp-0.png,1.0,1.0,1.0,1.0,1.0,sshbp,sshbp,sshbp,sshbp,sshbp
zek18ad0,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/zek18ad0-0.png,1.0,1.0,1.0,1.0,1.0,zek18ad0,zek18ad0,zek18ad0,zek18ad0,zek18ad0
ky4yrdb,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/ky4yrdb-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,ky4yrd6,ky4yrd6,ky4yrd6,ky4yrd6,ky4yrd6
93tlh,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/93tlh-0.png,1.0,1.0,1.0,1.0,1.0,93tlh,93tlh,93tlh,93tlh,93tlh
m52xx5,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/m52xx5-0.png,1.0,1.0,1.0,1.0,1.0,m52xx5,m52xx5,m52xx5,m52xx5,m52xx5
2yjoie,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/2yjoie-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,yj0ie,yj0ie,yj0ie,yj0ie,yj0ie
ge5tdvi,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ge5tdvi-0.png,1.0,1.0,1.0,1.0,1.0,ge5tdvi,ge5tdvi,ge5tdvi,ge5tdvi,ge5tdvi
9odszww,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/9odszww-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,90dszww,90dszww,90dszww,90dszww,90dszww
8gjjfa,5,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/8gjjfa-0.png,0.8333333333333334,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,bgjjfa,bgjjf3,bgjjf3,bgjjf3,bgjjf3
yp1ye570,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/yp1ye570-0.png,0.75,0.75,0.75,0.75,0.75,ypiye57o,ypiye57o,ypiye57o,ypiye57o,ypiye57o
oulos91y,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/oulos91y-0.png,0.5,0.5,0.5,0.5,0.5,qylqs9iy,qylqs9iy,qylqs9iy,qylqs9iy,qylqs9iy
iq0bjxdg,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/iq0bjxdg-0.png,1.0,1.0,1.0,1.0,1.0,iq0bjxdg,iq0bjxdg,iq0bjxdg,iq0bjxdg,iq0bjxdg
4ofpfnr,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/4ofpfnr-0.png,1.0,1.0,1.0,1.0,1.0,4ofpfnr,4ofpfnr,4ofpfnr,4ofpfnr,4ofpfnr
kt6v,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/kt6v-0.png,1.0,1.0,1.0,1.0,1.0,kt6v,kt6v,kt6v,kt6v,kt6v
sy8kfp,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/sy8kfp-0.png,1.0,1.0,1.0,1.0,1.0,sy8kfp,sy8kfp,sy8kfp,sy8kfp,sy8kfp
905i4de,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/905i4de-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,9q514de,9q514de,9q514de,9q514de,9q514de
tdooz6d,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/tdooz6d-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,td0z6d,td0z6d,td0z6d,td0z6d,td0z6d
ui88lwpc,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ui88lwpc-0.png,0.875,0.875,0.875,0.875,0.875,ei88lwpc,ei88lwpc,ei88lwpc,ei88lwpc,ei88lwpc
3y9sdh,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/3y9sdh-0.png,1.0,1.0,1.0,1.0,1.0,3y9sdh,3y9sdh,3y9sdh,3y9sdh,3y9sdh
yp838obs,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/yp838obs-0.png,0.875,0.875,0.875,0.875,0.875,yp8z8obs,yp8z8obs,yp8z8obs,yp8z8obs,yp8z8obs
i3jpjs,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/i3jpjs-0.png,1.0,1.0,1.0,1.0,1.0,i3jpjs,i3jpjs,i3jpjs,i3jpjs,i3jpjs
vyxo9,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/vyxo9-0.png,1.0,1.0,1.0,1.0,1.0,vyxo9,vyxo9,vyxo9,vyxo9,vyxo9
opscn23v,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/opscn23v-0.png,1.0,1.0,1.0,1.0,1.0,opscn23v,opscn23v,opscn23v,opscn23v,opscn23v
zji3,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/zji3-0.png,1.0,1.0,1.0,1.0,1.0,zji3,zji3,zji3,zji3,zji3
wk80dulm,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/wk80dulm-0.png,0.75,0.75,0.75,0.75,0.75,wk80du1q,wk80du1q,wk80du1q,wk80du1q,wk80du1q
q2lcl1y,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/q2lcl1y-0.png,1.0,1.0,1.0,1.0,1.0,q2lcl1y,q2lcl1y,q2lcl1y,q2lcl1y,q2lcl1y
acukt0vo,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/acukt0vo-0.png,1.0,1.0,1.0,1.0,1.0,acukt0vo,acukt0vo,acukt0vo,acukt0vo,acukt0vo
scqwf95v,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/scqwf95v-0.png,1.0,1.0,1.0,1.0,1.0,scqwf95v,scqwf95v,scqwf95v,scqwf95v,scqwf95v
d4ls,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/d4ls-0.png,1.0,1.0,1.0,1.0,1.0,d4ls,d4ls,d4ls,d4ls,d4ls
